osm_id,code,fclass,name,xcoord,ycoord
"10592639603","5621",bus_stop,Ул. Чернышевского,76.9512408,43.3291927
"10592639604","5621",bus_stop,Железнодорожная больница,76.9496975,43.3263911
"10596776324","5621",bus_stop,Ясли-сад,76.9399149,43.3046265
"10596783179","5621",bus_stop,Назарбаева/Абая,76.9483088,43.2430623
"10607915796","5621",bus_stop,Байтурсынова/Шевченко,76.9266454,43.2455128
"10607929525","5621",bus_stop,Академия спорта и туризма,76.9269745,43.2427256
"10657129000","5621",bus_stop,Абаканская,76.9552192,43.2829562
"10657134188","5621",bus_stop,Баяноульская,76.9548222,43.2860599
"10697953820","5621",bus_stop,"209",77.1188952,43.1978418
"10698937766","5621",bus_stop,Конечка,76.9995435,43.2782311
"10753908912","5621",bus_stop,"43",76.9979351,43.2341155
"10760949166","5621",bus_stop,,76.9505689,43.2467655
"10771336256","5621",bus_stop,,76.9479341,43.2847527
"10771345308","5621",bus_stop,,76.9558527,43.3112809
"10771358633","5621",bus_stop,,76.9708817,43.3213651
"10814528106","5621",bus_stop,,76.9553946,43.2713845
"10962960514","5621",bus_stop,,76.9503072,43.2427547
"2829357382","5621",bus_stop,,76.8050748,43.2217503
"2829357383","5621",bus_stop,,76.8052693,43.2218123
"2829357384","5621",bus_stop,,76.8010056,43.2272381
"2829357385","5621",bus_stop,,76.8013633,43.2272319
"3337680476","5621",bus_stop,Грозы,76.8304091,43.1922181
"4781530176","5621",bus_stop,Каменка,76.8327114,43.1872073
"6106767442","5621",bus_stop,26~52~401~402~428~429,76.7938802,43.1754067
"6106770495","5621",bus_stop,26~52~401~402~428~429,76.7992285,43.1769129
"6106777440","5621",bus_stop,Акжар,76.8046557,43.1795438
"6106779037","5621",bus_stop,Аксай,76.8171065,43.1826418
"6106784770","5621",bus_stop,Джетысу,76.828209,43.1850259
"7638501559","5621",bus_stop,,76.8498551,43.1687289
"7638501576","5621",bus_stop,,76.8498039,43.1724425
"8435139497","5621",bus_stop,,76.7967168,43.2256398
"8435139498","5621",bus_stop,,76.793613,43.2249998
"8435139505","5621",bus_stop,ТЦ Апорт,76.779893,43.2313011
"8794263146","5621",bus_stop,,76.7967536,43.225578
"9378580000","5621",bus_stop,Абая (ул.Строительная),76.7870466,43.2028926
"9379360879","5621",bus_stop,улица Строительная (м-он Шугыла),76.7869713,43.2032202
"9380918155","5621",bus_stop,,76.7843083,43.2049334
"9408185032","5621",bus_stop,Акимат Наурызбайского района,76.7930556,43.2054422
"9408249842","5621",bus_stop,ЦОН (мкр.Шугыла),76.7905324,43.2091018
"9408249927","5621",bus_stop,ЖК Шугыла,76.7899215,43.211093
"9408249938","5621",bus_stop,Мкр. Шугыла (ул. Нурлы),76.7878678,43.213913
"9458466851","5621",bus_stop,Жубанова,76.7874885,43.2150257
"9791511395","5621",bus_stop,Сейдімбек к-сі,76.8424179,43.182101
"9791529379","5621",bus_stop,,76.8281569,43.1909287
"9791531872","5621",bus_stop,,76.848736,43.1780331
"9791531873","5621",bus_stop,Ул. Шолпан,76.8379722,43.1848116
"9791537796","5621",bus_stop,,76.8344451,43.1887253
"9791549223","5621",bus_stop,,76.8348861,43.1880493
"9791552396","5621",bus_stop,,76.8307852,43.187828
"9791554325","5621",bus_stop,,76.8486385,43.1779151
"9791559136","5621",bus_stop,Ул. Сейтбекова,76.8448467,43.180726
"9791560390","5621",bus_stop,,76.8470564,43.1793545
"9796980822","5621",bus_stop,"ЖК ""Аспантау""",76.8611372,43.1836351
"10044963032","5621",bus_stop,Alibi sity park,76.8572223,43.1925736
"10188787012","5621",bus_stop,,76.8613587,43.1790715
"10197304968","5621",bus_stop,Ул. Шолпан,76.8386652,43.1847231
"10197306074","5621",bus_stop,,76.850641,43.1687109
"10730581087","5621",bus_stop,,76.8409005,43.1837925
"10730937537","5621",bus_stop,,76.849784,43.1760064
"10816161992","5621",bus_stop,,76.8523692,43.1654163
"10864795426","5621",bus_stop,Толе би,76.7805176,43.2240639
"2370240229","5621",bus_stop,16 военный городок,76.9882282,43.3697194
"3789484227","5601",railway_station,Медеу,76.9980769,43.3853127
"3871154691","5621",bus_stop,,76.9891501,43.3704966
"4561467893","5621",bus_stop,Школа 32,76.9918586,43.3748005
"10138406533","5621",bus_stop,70 разьезд,76.9939709,43.3779714
